"","JM","JM_p","JF","JF_p"
"hint2",0.453606051736096,0.038892398729402,-0.453606051736096,0.038892398729402
"hint3",-0.797235968885815,1.51085967858578e-05,0.797235968885815,1.51085967858578e-05
"hip1",0.498935477947846,0.0213102176944913,-0.498935477947846,0.0213102176944913
"hip1rb",-0.93157084073471,8.61941945391792e-10,0.93157084073471,8.61941945391792e-10
"hipk1a",0.821505593947177,4.98047421055182e-06,-0.821505593947177,4.98047421055182e-06
"hipk1b_ChrAur1",-0.937103510481302,3.95492949401582e-10,0.937103510481302,3.95492949401582e-10
"hipk2",0.838979497193702,2.0119320371999e-06,-0.838979497193702,2.0119320371999e-06
"hipk3b",0.907852915588048,1.32517367906752e-08,-0.907852915588048,1.32517367906752e-08
"hira",0.349490131655581,0.120437976525252,-0.349490131655581,0.120437976525252
"hirip3",-0.784891526500598,2.51465877393709e-05,0.784891526500598,2.51465877393709e-05
"hist1h4l_ChrAur10",-0.393497063306096,0.0775957796903821,0.393497063306096,0.0775957796903821
"hist1h4l_ChrAur11",-0.496752944920878,0.0219757468800666,0.496752944920878,0.0219757468800666
"hist1h4l_ChrAur13",-0.295395811159798,0.193592532932399,0.295395811159798,0.193592532932399
"hist1h4l_ChrAur15",-0.0653016416186158,0.778537282142404,0.0653016416186158,0.778537282142404
"hist1h4l_ChrAur16",0.0214541336391296,0.926455548316999,-0.0214541336391296,0.926455548316999
"hist1h4l_ChrAur19",-0.252971752046761,0.268555603055921,0.252971752046761,0.268555603055921
"hist1h4l_ChrAur2",-0.182442568535009,0.428629032463922,0.182442568535009,0.428629032463922
"hist1h4l_ChrAur20",-0.217543539015114,0.343497141034413,0.217543539015114,0.343497141034413
"hist1h4l_ChrAur3",-0.061026761298369,0.792720221208011,0.061026761298369,0.792720221208011
"hist1h4l_ChrAur4",0.121172193434746,0.600825459415094,-0.121172193434746,0.600825459415094
"hist1h4l_ChrAur6",0.1161042357503,0.616246179285427,-0.1161042357503,0.616246179285427
"hist1h4l_ChrAur7",0.429784877333836,0.0518334374072509,-0.429784877333836,0.0518334374072509
"hist1h4l_ChrAur8",-0.390392527602116,0.0801775075835102,0.390392527602116,0.0801775075835102
"hist2h2l",-0.667060315999869,0.000956531264029354,0.667060315999869,0.000956531264029354
"hist2h3c_ChrAur1",-0.13939367027684,0.546760540097643,0.13939367027684,0.546760540097643
"hist2h3c_ChrAur10",-0.678818376752038,0.00071623363397252,0.678818376752038,0.00071623363397252
"hist2h3c_ChrAur11",-0.593243173247409,0.00458708002763649,0.593243173247409,0.00458708002763649
"hist2h3c_ChrAur13",-0.296903250699993,0.19122117463207,0.296903250699993,0.19122117463207
"hist2h3c_ChrAur14",-0.606813145548433,0.00353711004157909,0.606813145548433,0.00353711004157909
"hist2h3c_ChrAur15",-0.727910623593248,0.00018370784300814,0.727910623593248,0.00018370784300814
"hist2h3c_ChrAur16",-0.592393838675235,0.00466058184699566,0.592393838675235,0.00466058184699566
"hist2h3c_ChrAur18",-0.720945471065086,0.000226612567302549,0.720945471065086,0.000226612567302549
"hist2h3c_ChrAur2",-0.0948616734259829,0.682527480058838,0.0948616734259829,0.682527480058838
"hist2h3c_ChrAur3",-0.377932231956824,0.0911872099635508,0.377932231956824,0.0911872099635508
"hist2h3c_ChrAur4",-0.106504557236592,0.645882209014619,0.106504557236592,0.645882209014619
"hist2h3c_ChrAur5",0.0883707924153286,0.703266193088351,-0.0883707924153286,0.703266193088351
"hist2h3c_ChrAur6",0.231983334234505,0.311597382477356,-0.231983334234505,0.311597382477356
"hist2h3c_ChrAur7",-0.679951773330787,0.000696066931092741,0.679951773330787,0.000696066931092741
"hist2h3c_ChrAur8",-0.560872887325837,0.00816778004892348,0.560872887325837,0.00816778004892348
"histh1l3_ChrAur1",-0.212950510345061,0.354030853727794,0.212950510345061,0.354030853727794
"histh1l3_ChrAur10",-0.2962702657902,0.192214522904788,0.2962702657902,0.192214522904788
"histh1l3_ChrAur12",-0.331557742044198,0.142034167159664,0.331557742044198,0.142034167159664
"histh1l3_ChrAur2",-0.319073672475314,0.158594625904427,0.319073672475314,0.158594625904427
"histh1l3_ChrAur3",-0.185768416305662,0.420113472086684,0.185768416305662,0.420113472086684
"histh1l3_ChrAur4",-0.390507330143392,0.0800809120835824,0.390507330143392,0.0800809120835824
"histh1l3_ChrAur8",-0.141073466268268,0.541890386900403,0.141073466268268,0.541890386900403
"histh1l3_ChrAur9",-0.567727496655047,0.00726302989621739,0.567727496655047,0.00726302989621739
"hivep1",0.499789555377534,0.0210542066924835,-0.499789555377534,0.0210542066924835
"hivep2a",0.864869153037979,4.23151821423526e-07,-0.864869153037979,4.23151821423526e-07
"hivep2b",0.831451515651185,3.01042838761568e-06,-0.831451515651185,3.01042838761568e-06
"hivep3a_ChrAur1",0.756589271555925,7.21471287812674e-05,-0.756589271555925,7.21471287812674e-05
"hivep3a_ChrAur2",0.864941521747695,4.21128040241711e-07,-0.864941521747695,4.21128040241711e-07
"hk1_ChrAur1",-0.85015676949849,1.06354572740995e-06,0.85015676949849,1.06354572740995e-06
"hk1_ChrAur2",0.800474095244717,1.31433317027555e-05,-0.800474095244717,1.31433317027555e-05
"hk2",-0.0710175238070564,0.759679557645038,0.0710175238070564,0.759679557645038
"hkdc1",0.0518236671086432,0.823462941738707,-0.0518236671086432,0.823462941738707
"hlcs",0.303994876251421,0.180328938582093,-0.303994876251421,0.180328938582093
"hlfa",0.848485871698147,1.17362793038285e-06,-0.848485871698147,1.17362793038285e-06
"hltf",-0.322361760614846,0.154108580275397,0.322361760614846,0.154108580275397
"hlx1",0.72848930169532,0.000180481463780579,-0.72848930169532,0.000180481463780579
"hm13",0.84349909088636,1.5639961956902e-06,-0.84349909088636,1.5639961956902e-06
"hmbox1b",-0.651899459829908,0.0013644953918045,0.651899459829908,0.0013644953918045
"hmbsb",-0.445211388783759,0.043127423866093,0.445211388783759,0.043127423866093
"hmces",-0.671963336791989,0.000849118764060309,0.671963336791989,0.000849118764060309
"hmcn1",0.702501894221144,0.000384031600756348,-0.702501894221144,0.000384031600756348
"hmcn2",0.793535220087007,1.76641087623008e-05,-0.793535220087007,1.76641087623008e-05
"hmg20a",-0.604591739050913,0.0036937524630553,0.604591739050913,0.0036937524630553
"hmg20b",-0.835438688578589,2.43787555163651e-06,0.835438688578589,2.43787555163651e-06
"hmga1b",-0.832604531130989,2.83385722412365e-06,0.832604531130989,2.83385722412365e-06
"hmgb1b",0.447948482084035,0.0417090852066816,-0.447948482084035,0.0417090852066816
"hmgb2a",-0.786313578227948,2.37531241368599e-05,0.786313578227948,2.37531241368599e-05
"hmgb2b",-0.327331449040439,0.147497548570508,0.327331449040439,0.147497548570508
"hmgcl",-0.834469441360791,2.56745224611124e-06,0.834469441360791,2.56745224611124e-06
"hmgcll1",0.149950366996015,0.516489580132742,-0.149950366996015,0.516489580132742
"hmgcra",-0.21304755653622,0.353806368788655,0.21304755653622,0.353806368788655
"hmgcrb",-0.896165626555612,3.9317446055271e-08,0.896165626555612,3.9317446055271e-08
"hmgcs1",-0.208458693202206,0.364511454619869,0.208458693202206,0.364511454619869
"hmgn1b",0.895338723508764,4.22539882177886e-08,-0.895338723508764,4.22539882177886e-08
"hmgn3",0.84736532302152,1.25294785514532e-06,-0.84736532302152,1.25294785514532e-06
"hmgn6",0.805095700080515,1.07256651952827e-05,-0.805095700080515,1.07256651952827e-05
"hmgxb3",-0.888587362605101,7.44678636061926e-08,0.888587362605101,7.44678636061926e-08
"hmgxb4a",-0.220638678629076,0.336503632695768,0.220638678629076,0.336503632695768
"hmmr",-0.76822317558435,4.76114959118418e-05,0.76822317558435,4.76114959118418e-05
"hmox1a_ChrAur1",0.801472161230816,1.25844144489355e-05,-0.801472161230816,1.25844144489355e-05
"hmox1a_ChrAur2",-0.176997701279552,0.442766985911035,0.176997701279552,0.442766985911035
"hmox2a",0.302820143383672,0.182103316049597,-0.302820143383672,0.182103316049597
"hmox2b",0.863402078877884,4.6606856283872e-07,-0.863402078877884,4.6606856283872e-07
"hnmt",0.535316034965487,0.012393061756299,-0.535316034965487,0.012393061756299
"hnrnpa0a",-0.839788722954884,1.92430936780641e-06,0.839788722954884,1.92430936780641e-06
"hnrnpa1b",-0.899365474822808,2.95817379410201e-08,0.899365474822808,2.95817379410201e-08
"hnrnpa3",0.719631429874315,0.000235605058827036,-0.719631429874315,0.000235605058827036
"hnrnpaba",-0.865036971517878,4.18471842822007e-07,0.865036971517878,4.18471842822007e-07
"hnrnpc_ChrAur1",-0.913236705115941,7.64242279349023e-09,0.913236705115941,7.64242279349023e-09
"hnrnpc_ChrAur2",0.819523145695201,5.48608909798997e-06,-0.819523145695201,5.48608909798997e-06
"hnrnpd",0.775251012662282,3.66135185330639e-05,-0.775251012662282,3.66135185330639e-05
"hnrnph1l",0.321044065846381,0.155895592979599,-0.321044065846381,0.155895592979599
"hnrnph3",0.773452575959396,3.91931775795977e-05,-0.773452575959396,3.91931775795977e-05
"hnrnpl",0.905060910046101,1.74009471744052e-08,-0.905060910046101,1.74009471744052e-08
"hnrnpl2",-0.929949187410418,1.06984926056123e-09,0.929949187410418,1.06984926056123e-09
"hnrnpm",-0.908599089410292,1.23033541051403e-08,0.908599089410292,1.23033541051403e-08
"hnrnpub",-0.913197586097903,7.67402212542148e-09,0.913197586097903,7.67402212542148e-09
"hnrnpul1l",0.825123976285659,4.16195788396795e-06,-0.825123976285659,4.16195788396795e-06
"hnrpkl_ChrAur1",0.885931211442995,9.21554465607222e-08,-0.885931211442995,9.21554465607222e-08
"hnrpkl_ChrAur2",-0.875442485245742,2.03710776880158e-07,0.875442485245742,2.03710776880158e-07
"hoatz",0.179203110422137,0.437011227144052,-0.179203110422137,0.437011227144052
"hoga1",-0.805022509954587,1.07606927614422e-05,0.805022509954587,1.07606927614422e-05
"homer1b_ChrAur1",0.54161681717772,0.0112152824019315,-0.54161681717772,0.0112152824019315
"homer2",-0.683436788525493,0.000637057513684616,0.683436788525493,0.000637057513684616
"homer3b",-0.723343449741494,0.000210960901366415,0.723343449741494,0.000210960901366415
"homeza",0.498361446389974,0.0214836777361181,-0.498361446389974,0.0214836777361181
"hook1",-0.868306227097223,3.35951972501429e-07,0.868306227097223,3.35951972501429e-07
"hook2",-0.952934263829224,2.67883508078599e-11,0.952934263829224,2.67883508078599e-11
"hook3",-0.713268048597305,0.000283621714344417,0.713268048597305,0.000283621714344417
"hormad1",0.695829071130732,0.000460425834111202,-0.695829071130732,0.000460425834111202
"hoxa3a",0.483034202121378,0.0265481056560676,-0.483034202121378,0.0265481056560676
"hoxa9a",0.59884575311093,0.004125954004519,-0.59884575311093,0.004125954004519
"hoxb1a",0.369877601037998,0.0988742359266003,-0.369877601037998,0.0988742359266003
"hoxb3a",0.780213187214752,3.02453580361509e-05,-0.780213187214752,3.02453580361509e-05
"hoxb6a",0.751521338230911,8.58643442897812e-05,-0.751521338230911,8.58643442897812e-05
"hoxb9a",0.490598535560908,0.0239421546170752,-0.490598535560908,0.0239421546170752
"hoxc13a",0.649516477861098,0.00144036311600418,-0.649516477861098,0.00144036311600418
"hoxc1a",0.725224879043349,0.000199340308421802,-0.725224879043349,0.000199340308421802
"hoxd10a",0.330734029062937,0.143087622635102,-0.330734029062937,0.143087622635102
"hoxd9a",0.369061117530688,0.0996791512893496,-0.369061117530688,0.0996791512893496
"hp",0.107536331681737,0.642671023305003,-0.107536331681737,0.642671023305003
"hp1bp3",0.663225786589912,0.00104837466215706,-0.663225786589912,0.00104837466215706
"hpcal1",0.651290983510499,0.00138353887502543,-0.651290983510499,0.00138353887502543
"hpdl",-0.813247430237813,7.39506890840059e-06,0.813247430237813,7.39506890840059e-06
"hpf1",-0.581421619689327,0.00570140635833633,0.581421619689327,0.00570140635833633
"hpn",0.832901718762223,2.78984578447158e-06,-0.832901718762223,2.78984578447158e-06
"hprt1",-0.77845743792727,3.2378607428153e-05,0.77845743792727,3.2378607428153e-05
"hprt1l",-0.721047760784067,0.00022592510669113,0.721047760784067,0.00022592510669113
"hps1",0.496549580493456,0.0220385949208908,-0.496549580493456,0.0220385949208908
"hps3",0.841800461250774,1.72083357135842e-06,-0.841800461250774,1.72083357135842e-06
"hps4",-0.399333870850214,0.0729108702325144,0.399333870850214,0.0729108702325144
"hps5",-0.609297193183313,0.00336854848811396,0.609297193183313,0.00336854848811396
"hpse",-0.357341236843315,0.111767564058123,0.357341236843315,0.111767564058123
"hpse2",0.506465089221655,0.0191368029503187,-0.506465089221655,0.0191368029503187
"hpxb",0.115154576541188,0.619153438431985,-0.115154576541188,0.619153438431985
"hrasb",0.455127935990085,0.0381606300970491,-0.455127935990085,0.0381606300970491
"hrob",-0.692303559393345,0.000505784807551308,0.692303559393345,0.000505784807551308
"hs2st1a",-0.816090509767508,6.46836131609894e-06,0.816090509767508,6.46836131609894e-06
"hs2st1b",-0.951104926990407,3.82076641722073e-11,0.951104926990407,3.82076641722073e-11
"hs3st1",-0.747575664107147,9.80527621128771e-05,0.747575664107147,9.80527621128771e-05
"hs3st1l1",0.632150859393608,0.00210846476170194,-0.632150859393608,0.00210846476170194
"hs3st1l2",0.823734881441337,4.46105611160621e-06,-0.823734881441337,4.46105611160621e-06
"hs3st3b1b",0.764169566601081,5.51756903885363e-05,-0.764169566601081,5.51756903885363e-05
"hs3st3l",0.498333717486765,0.0214920852844845,-0.498333717486765,0.0214920852844845
"hs6st1a",0.810552440188856,8.37861037682125e-06,-0.810552440188856,8.37861037682125e-06
"hs6st2",0.693416098914767,0.000491076262127822,-0.693416098914767,0.000491076262127822
"hs6st3b",0.293054267178806,0.197315203157241,-0.293054267178806,0.197315203157241
"hsbp1b",0.0380404249078113,0.869961493838511,-0.0380404249078113,0.869961493838511
"hsc70",0.644344796322447,0.00161734380060146,-0.644344796322447,0.00161734380060146
"hscb",-0.879300446349217,1.53459784436329e-07,0.879300446349217,1.53459784436329e-07
"hsd11b2",0.510067580910328,0.0181618163566906,-0.510067580910328,0.0181618163566906
"hsd17b1",0.715921034689134,0.000262670633201249,-0.715921034689134,0.000262670633201249
"hsd17b10",-0.759970365606132,6.40890848208555e-05,0.759970365606132,6.40890848208555e-05
"hsd17b12a",-0.843964975890077,1.52323769886813e-06,0.843964975890077,1.52323769886813e-06
"hsd17b12b",0.742442224326942,0.000116127760719617,-0.742442224326942,0.000116127760719617
"hsd17b14",-0.861646220977141,5.22437900805026e-07,0.861646220977141,5.22437900805026e-07
"hsd17b2",-0.698559034846472,0.000427734250717116,0.698559034846472,0.000427734250717116
"hsd17b4",-0.485964400194554,0.0255132180809766,0.485964400194554,0.0255132180809766
"hsd17b7_ChrAur2",-0.643650305034479,0.00164245021117803,0.643650305034479,0.00164245021117803
"hsd17b8",-0.673963290100596,0.000808347404125579,0.673963290100596,0.000808347404125579
"hsd3b1",0.812247341731727,7.74758023801147e-06,-0.812247341731727,7.74758023801147e-06
"hsd3b7",0.0616642056566248,0.790601231089906,-0.0616642056566248,0.790601231089906
"hsdl1",-0.700577148304895,0.000404862321012205,0.700577148304895,0.000404862321012205
"hsdl2",-0.750771522842348,8.80740305803037e-05,0.750771522842348,8.80740305803037e-05
"hsf1",-0.42369738749067,0.0556177904030508,0.42369738749067,0.0556177904030508
"hsf2",-0.367954125116666,0.100778108202399,0.367954125116666,0.100778108202399
"hsf2bp",0.776895810245152,3.43846785468122e-05,-0.776895810245152,3.43846785468122e-05
"hsf5",0.276310024844774,0.225337664763183,-0.276310024844774,0.225337664763183
"hsp70.3_ChrAur1",0.00783855787993313,0.97309917135126,-0.00783855787993313,0.97309917135126
"hsp70.3_ChrAur2",0.309711176447172,0.171863119217537,-0.309711176447172,0.171863119217537
"hsp70.3_ChrAur3",0.448263843735841,0.0415480244923161,-0.448263843735841,0.0415480244923161
"hsp90aa1.2_ChrAur1",0.843372377972061,1.57524618435865e-06,-0.843372377972061,1.57524618435865e-06
"hsp90aa1.2_ChrAur2",-0.648800567602895,0.001463839960523,0.648800567602895,0.001463839960523
"hsp90ab1",-0.831051676869371,3.07387238616591e-06,0.831051676869371,3.07387238616591e-06
"hsp90b1",-0.87897863779964,1.5718608134214e-07,0.87897863779964,1.5718608134214e-07
"hspa12a",0.755868489196687,7.39739875020083e-05,-0.755868489196687,7.39739875020083e-05
"hspa12b",0.805469165561515,1.05484763879402e-05,-0.805469165561515,1.05484763879402e-05
"hspa13",0.862815275678756,4.84279624569652e-07,-0.862815275678756,4.84279624569652e-07
"hspa14",-0.678204987866063,0.000727353634815407,0.678204987866063,0.000727353634815407
"hspa1b",0.520028660952827,0.0156720531185004,-0.520028660952827,0.0156720531185004
"hspa4a_ChrAur1",-0.790810276713267,1.97791142583539e-05,0.790810276713267,1.97791142583539e-05
"hspa4a_ChrAur2",-0.903389816336639,2.04011676423881e-08,0.903389816336639,2.04011676423881e-08
"hspa4l",0.828742014684277,3.46381843612825e-06,-0.828742014684277,3.46381843612825e-06
"hspa5",-0.79799238283889,1.46279481591684e-05,0.79799238283889,1.46279481591684e-05
"hspa8_ChrAur1",-0.746839762571529,0.000100484140802609,0.746839762571529,0.000100484140802609
"hspa8_ChrAur2",0.856680494455715,7.1566371137276e-07,-0.856680494455715,7.1566371137276e-07
"hspa9",-0.786658564757574,2.34253843574943e-05,0.786658564757574,2.34253843574943e-05
"hspb1",0.77350930265412,3.91094615776898e-05,-0.77350930265412,3.91094615776898e-05
"hspb11",-0.332276564179766,0.14111933648253,0.332276564179766,0.14111933648253
"hspb6",0.661007454330469,0.00110484251653558,-0.661007454330469,0.00110484251653558
"hspb8",0.738707725124679,0.00013102103418408,-0.738707725124679,0.00013102103418408
"hspb9l_ChrAur1",0.308756218366037,0.173258042376566,-0.308756218366037,0.173258042376566
"hspb9l_ChrAur4",0.349082522048022,0.120900942427832,-0.349082522048022,0.120900942427832
"hspbap1",-0.822879759742688,4.65439580630116e-06,0.822879759742688,4.65439580630116e-06
"hspbp1",-0.733436050110775,0.000154834326177102,0.733436050110775,0.000154834326177102
"hspd1",-0.915612365887226,5.92655571480031e-09,0.915612365887226,5.92655571480031e-09
"hspg2",0.839328548050119,1.97371660359357e-06,-0.839328548050119,1.97371660359357e-06
